NOM_AGENT_INSTRUMENT	VERBE	NOMINALISATION	pVbAg	pVbAc	pAgAc	LABEL
empileur	empiler	empilement	0.4151841959903402	0.6066227222802498	0.48535573591338205	pVbAc
employeur	employer	emploi	0.16490171050131755	0.3110684029953575	0.6180891729205702	pAgAc
empoisonneur	empoisonner	empoisonnement	0.3839227942490863	0.6471310297666434	0.4308011391841201	pVbAc
empoisonneuse	empoisonner	empoisonnement	0.3832399689653083	0.6471310297666434	0.27248092931794843	pVbAc
emprunteur	emprunter	emprunt	0.06091058659992506	0.19396738799053634	0.5987708435419864	pAgAc
émulateur	émuler	émulation	0.6737915189721403	0.2096586088782008	0.15809523947606946	pAgVb
émulseur	émulsifier	émulsion	0.5697249660204894	0.6200586553293124	0.5107801274007887	pVbAc
encadreur	encadrer	encadrement	0.18294206046420466	0.5069989014087206	0.39996807862414935	pVbAc
encaisseur	encaisser	encaissage	0.18368782241180087	0.012227797459022308	0.13926241758411959	pAgVb
encaisseur	encaisser	encaissement	0.18368782241180087	0.2680480101210472	0.35133318014961756	pAgAc
encaveur	encaver	encavage	0.18408720083790084	0.1725215885005613	0.3758569095733148	pAgAc
encenseur	encenser	encensement	0.47140221217990985	0.24759325330961537	0.22028420441774746	pAgVb
enchanteur	enchanter	enchantement	0.6065910970367492	0.4967325872353467	0.661162253162144	pAgAc
enchérisseur	enchérir	enchère	0.47274500612104664	0.37301161550105405	0.44954693296140774	pAgVb
enchérisseur	enchérir	enchérissement	0.47274500612104664	0.33410946781765694	0.39255784350626455	pAgVb
encodeur	encoder	encodage	0.5576018211596308	0.6845041254764223	0.7216851510269847	pAgAc
encolleur	encoller	encollage	0.08511260385340916	0.740139489395443	0.10641968817903759	pVbAc
encreur	encrer	encrage	0.5160419643280195	0.5305775453552447	0.4843433448445429	pVbAc
enculeur	enculer	enculade	0.4866231077176694	0.2720981176044486	0.14130201589559757	pAgVb
enculeur	enculer	enculage	0.4866231077176694	0.5253184819456039	0.5783066618265583	pAgAc
endormeur	endormir	endormissement	0.3309453918372483	0.24879637969122206	0.19635493336896312	pAgVb
endosseur	endosser	endossement	0.024022148436390955	0.16613124763884585	0.3154571612624615	pAgAc
enfileur	enfiler	enfilage	0.1942187536968866	0.3607874714055558	0.2757802547313988	pVbAc
enfileur	enfiler	enfilade	0.1942187536968866	0.1271096984432111	0.014429569992262328	pAgVb
enfonceur	enfoncer	enfonçage	0.009447490796038448	0.25099154730469736	0.40441052589912824	pAgAc
enfonceur	enfoncer	enfoncement	0.009447490796038448	0.44047087017985226	0.19417151532885144	pVbAc
enfonceur	enfoncer	enfonçure	0.009447490796038448	0.012363611676997786	0.24214360142027466	pAgAc
enfouisseur	enfouir	enfouissage	0.021406970989635277	0.07693364609549262	0.44685148795615137	pAgAc
enfouisseur	enfouir	enfouissement	0.021406970989635277	0.44367484009567953	0.13490351305800713	pVbAc
engendreuse	engendrer	engendrement	0.02526607827575987	0.27844780609606634	0.03260026395336958	pVbAc
engraisseur	engraisser	engraissement	0.4813969245287372	0.6557647111172531	0.5257676170396397	pVbAc
engraisseur	engraisser	engraissage	0.4813969245287372	0.3498075427647381	0.48765790141980464	pAgAc
enjambeur	enjamber	enjambement	0.0012425277533817426	0.14829500406319976	0.09843245273516253	pVbAc
enjambeur	enjamber	enjambée	0.0012425277533817426	0.2680955653437482	0.22217891897589473	pVbAc
enjôleur	enjôler	enjôlement	0.31896032747599956	0.36368580053497124	0.24555969186312052	pVbAc
enjoliveur	enjoliver	enjolivure	0.007873864744315525	0.25954466668661885	0.28415176322545904	pAgAc
enjoliveur	enjoliver	enjolivement	0.007873864744315525	0.24237489512646368	0.12093343502485916	pVbAc
enlumineur	enluminer	enluminure	0.6478581620254128	0.7878606725250819	0.6426137800863483	pVbAc
enneigeur	enneiger	enneigement	0.1458083212762662	0.4941851515319309	0.030836953609383704	pVbAc
énonciateur	énoncer	énonciation	0.43129553606480087	0.5053238838749224	0.7513238813186577	pAgAc
enquêteur	enquêter	enquête	0.5520920167068611	0.5512051750495335	0.637324297087785	pAgAc
enrayeur	enrayer	enrayement	0.13915634253203496	0.35499932277004814	0.34691764056459123	pVbAc
enrayeur	enrayer	enrayure	0.13915634253203496	0.10079409734520747	0.07847014109000434	pAgVb
enrayeur	enrayer	enrayage	0.13915634253203496	0.33998452655830375	0.40831913704125405	pAgAc
enregistreur	enregistrer	enregistrement	0.28713730481653366	0.5585105245252897	0.51435935475281	pVbAc
enrobeuse	enrober	enrobage	0.2167247097389561	0.6425213789593947	0.21445722133930173	pVbAc
enrobeuse	enrober	enrobement	0.2167247097389561	0.14656599015988744	0.08749500707253141	pAgVb
enrouleur	enrouler	enroulage	0.4250522511582636	0.33091026634432247	0.14765438127514835	pAgVb
enrouleur	enrouler	enroulement	0.4250522511582636	0.6107641850765395	0.428142252028492	pVbAc
ensileuse	ensiler	ensilage	0.43154996708368465	0.7320244102580722	0.406792702860144	pVbAc
ensorceleur	ensorceler	ensorcellement	0.5975107582476378	0.43270021879003046	0.48827053901510464	pAgVb
entameur	entamer	entame	0.21924496811216704	0.33538801260336937	0.04327591306664329	pVbAc
entarteur	entarter	entartage	0.46025742679135756	0.37923535850895673	0.5554285906510446	pAgAc
entendeur	entendre	entente	0.09030266858036169	0.010476479934463311	0.10372045371500205	pAgAc
entendeur	entendre	entendement	0.09030266858036169	0.16347883055880422	0.12507337011920522	pVbAc
entraîneur	entraîner	entraînement	0.06858766402435018	0.1661580721093294	0.3299226289641567	pAgAc
entraîneuse	entraîner	entraînement	0.08880982252309153	0.1661580721093294	0.3185379468128811	pAgAc
entremetteur	entremettre	entremise	0.1714340031835172	0.18128288337512002	0.19716762303778143	pAgAc
entreposeur	entreposer	entreposage	0.16438603902925744	0.5123028714518081	0.18940584375113775	pVbAc
entrepreneur	entreprendre	entreprise	0.2161800573478455	0.11002904848646371	0.6447249263947235	pAgAc
énumérateur	énumérer	énumération	0.2358338863569194	0.5167678648359886	0.1238641458115194	pVbAc
envahisseur	envahir	envahissement	0.5274229178082784	0.513925981438698	0.30057351141344457	pAgVb
envoûteur	envoûter	envoûtement	0.47021512146005906	0.38378042737826307	0.3796755004289666	pAgVb
envoûteuse	envoûter	envoûtement	0.08113013888593626	0.38378042737826307	0.11042644715793767	pVbAc
envoyeur	envoyer	envoi	0.06298942696839081	0.5649978393596518	0.31993878519575547	pVbAc
épandeur	épandre	épandage	0.4171649593246116	0.6532419230708113	0.5221228620479251	pVbAc
épandeuse	épandre	épandage	0.3213781438121597	0.6532419230708113	0.3781268891355659	pVbAc
épargneur	épargner	épargne	0.04995345796812243	0.09397610358822836	0.0965551987914377	pAgAc
épierreur	épierrer	épierrage	0.20469892212606827	0.5838872215574752	0.12007970282948903	pVbAc
épierreur	épierrer	épierrement	0.20469892212606827	0.5313126929156662	0.05697915418650327	pVbAc
épieur	épier	épiaison	0.10744270209546675	0.007890906902047606	0.05168651819297294	pAgVb
épilateur	épiler	épilation	0.04633470868370196	0.5625872943539845	0.1442374952444295	pVbAc
éplucheur	éplucher	épluchage	0.15691331152787713	0.5588775709829933	0.33550386175517205	pVbAc
épurateur	épurer	épuration	0.3564270277265642	0.1915835688202395	0.43688155120160593	pAgAc
épurateur	épurer	épurement	0.3564270277265642	0.2883612191521325	0.009642738221114406	pAgVb
équarrisseur	équarrir	équarrissage	0.3166755037092884	0.2487931274565213	0.504484663499123	pAgAc
équarrisseur	équarrir	équarrissement	0.3166755037092884	0.07049148982067234	0.0022635566615966073	pAgVb
équilibreur	équilibrer	équilibration	0.04882172382988713	0.3995675793261899	0.23399461915586728	pVbAc
équilibreur	équilibrer	équilibre	0.04882172382988713	0.5557011057217301	0.08732416158264215	pVbAc
équilibreur	équilibrer	équilibrage	0.04882172382988713	0.5248083945906059	0.227640535006907	pVbAc
équipeur	équiper	équipée	0.15130386623515474	0.3069800753347752	0.01777695057448874	pVbAc
équipeur	équiper	équipement	0.15130386623515474	0.4504129973314038	0.16398849942218752	pVbAc
éradicateur	éradiquer	éradication	0.3999324853480822	0.6557316820875572	0.41669258023938643	pVbAc
érecteur	ériger	érection	0.02576209890927225	0.5723942275257691	0.05314131819691799	pVbAc
ergoteur	ergoter	ergotage	0.37367225746396604	0.20544211426410097	0.3030038349603466	pAgVb
ergoteur	ergoter	ergotisme	0.37367225746396604	0.10291937829953848	0.24385204273460834	pAgVb
escaladeur	escalader	escalade	0.28298840779757917	0.5022575568491062	0.354473479280319	pVbAc
escamoteur	escamoter	escamotage	0.1402325870781127	0.267465453033677	0.2291197774281906	pVbAc
escorteur	escorter	escorte	0.349192943227967	0.6725490187443076	0.4801795697902688	pVbAc
espaceur	espacer	espacement	0.1694873973606824	0.5256237264126632	0.2964818661937566	pVbAc
esquiveur	esquiver	esquive	0.17217654232521773	0.6836380897584923	0.18318900904369556	pVbAc
essayeur	essayer	essai	0.05149193418619423	0.11301110804202279	0.21443288502075442	pAgAc
essayeur	essayer	essayage	0.05149193418619423	0.17860663799874282	0.18500482427058265	pAgAc
essoreuse	essorer	essorage	0.5444894695101161	0.5793616788620327	0.5539837961043824	pVbAc
essoreuse	essorer	essor	0.5444894695101161	0.05843914515782432	0.0691894262245317	pAgVb
estampeur	estamper	estampage	0.1391413556660905	0.4942167709902589	0.17796849186949215	pVbAc
estimateur	estimer	estimation	0.20418998693150744	0.43749269753327685	0.4391594270720418	pAgAc
étaleur	étaler	étalage	0.04551444510907807	0.15262515380732902	0.0003228273664675883	pVbAc
étaleur	étaler	étalement	0.04551444510907807	0.2585408504902426	0.10194773838638807	pVbAc
étalonneur	étalonner	étalonnage	0.20030111332434167	0.7245563485796785	0.30884617938449976	pVbAc
étameur	étamer	étamage	0.32323272468593156	0.7231793077930987	0.25449410113652404	pVbAc
étancheur	étancher	étanche	0.0062773315756368825	0.7525421477179812	0.10389354686459863	pVbAc
étancheur	étancher	étanchement	0.0062773315756368825	0.38519462485539707	0.129948521484234	pVbAc
étiqueteur	étiqueter	étiquetage	0.13963512966747632	0.37121073264462745	0.2199920515752746	pVbAc
étiqueteuse	étiqueter	étiquetage	0.12460236773227482	0.37121073264462745	0.1849707809606691	pVbAc
étireur	étirer	étirement	0.013019909905427	0.32583123478671827	0.23287314598047332	pVbAc
étireur	étirer	étirage	0.013019909905427	0.33673091666793575	0.38150441681585434	pAgAc
étouffeur	étouffer	étouffement	0.03720180069305631	0.5701827172423787	0.17722523652402086	pVbAc
étrangleur	étrangler	étranglement	0.2332952705128866	0.3457497135827203	0.1020551245461435	pVbAc
étuveuse	étuver	étuvage	0.34331206614437193	0.6540453502731537	0.3943967850845083	pVbAc
évacuateur	évacuer	évacuation	0.11564158366179686	0.7311034349152292	0.27385644321509117	pVbAc
évaluateur	évaluer	évaluation	0.4184985810104412	0.5822367992678458	0.5202374708990511	pVbAc
évaluatrice	évaluer	évaluation	0.056719104393148166	0.5822367992678458	0.11296024011625508	pVbAc
évangélisateur	évangéliser	évangélisation	0.6904074580230415	0.6919655008904022	0.5504046722460547	pVbAc
évaporateur	évaporer	évaporation	0.340362743245892	0.573276007233286	0.4410493415202226	pVbAc
éveilleur	éveiller	éveil	0.5014896265144814	0.4668738334920237	0.5645869103397205	pAgAc
éventreur	éventrer	éventration	0.09681596070321914	0.38937527425133117	0.28043220738504865	pVbAc
éventreur	éventrer	éventrement	0.09681596070321914	0.3672765523553084	0.30335353454009945	pVbAc
évocateur	évoquer	évocation	0.5285091520457482	0.5517927674082166	0.5569509845886027	pAgAc
exacteur	exiger	exaction	0.20833367212391202	0.21458138399734536	0.13526320100653588	pVbAc
exagérateur	exagérer	exagération	0.10385476212383184	0.6351578726982808	0.037381673409817365	pVbAc
examinateur	examiner	examen	0.4283181792211758	0.40923098930432394	0.5962212810798843	pAgAc
excavateur	excaver	excavation	0.32938402867182665	0.6761011088644406	0.3798393733488786	pVbAc
exciseur	exciser	excision	0.11419023472896025	0.5304704784397226	0.29365960805819735	pVbAc
excitateur	exciter	excitation	0.4579646316653059	0.5457800539301201	0.6793533447955842	pAgAc
excitatrice	exciter	excitation	0.14378945732367324	0.5457800539301201	0.27036716612911077	pVbAc
excréteur	excréter	excrétion	0.5854086150430166	0.7858282886113701	0.6303139786875339	pVbAc
exécuteur	exécuter	exécution	0.3728093387048665	0.5655280707507201	0.3754420970998645	pVbAc
exerciseur	exercer	exercice	0.03429645229168627	0.38805889402247346	0.0433677766529235	pVbAc
exfoliatrice	exfolier	exfoliation	0.1144431769829803	0.40371586487392386	0.3126914978420547	pVbAc
exhausteur	exhausser	exhaustion	0.03453789403172862	0.059349101937524226	0.02160968046437745	pVbAc
exorciseur	exorciser	exorcisation	0.34130800435426856	0.4091622791295829	0.20630092940110814	pVbAc
exorciseur	exorciser	exorcisme	0.34130800435426856	0.5330978191687454	0.32026740047769775	pVbAc
expandeur	expandre	expansion	0.15393199334849367	0.14696323849200624	0.005825145966899868	pAgVb
expanseur	expandre	expansion	0.007833150409252896	0.14696323849200624	0.006618982272137466	pVbAc
expéditeur	expédier	expédition	0.30951866532547884	0.20696116644322735	0.09523567307087961	pAgVb
expérienceur	expérimenter	expérience	0.10940091827869157	0.4329521711486485	0.007435457478397089	pVbAc
expérimentateur	expérimenter	expérimentation	0.41422741758063664	0.38516712199195124	0.4196021823018091	pAgAc
exploiteur	exploiter	exploitation	0.10828432526327285	0.5657194407954639	0.016811976562238012	pVbAc
explorateur	explorer	exploration	0.35028066902548716	0.623232516149838	0.45649276171976577	pVbAc
exploratrice	explorer	exploration	0.19023157197317697	0.623232516149838	0.24496308513941295	pVbAc
exploseur	exploser	explosion	0.2632376442965678	0.6830094626192932	0.15698519035982797	pVbAc
exportateur	exporter	exportation	0.5418117465029	0.6739121420703822	0.6792867429422385	pAgAc
exporteur	exporter	exportation	0.09078586647167522	0.6739121420703822	0.1319047554201146	pVbAc
expropriateur	exproprier	expropriation	0.14813379905123314	0.694237375338285	0.2007725464675668	pVbAc
extenseur	étendre	extension	0.18761562394334944	0.3003968380648013	0.23773518786018003	pVbAc
exterminateur	exterminer	extermination	0.40022520345335905	0.5636690046655963	0.26960884995528844	pVbAc
extincteur	éteindre	extinction	0.06760329001990541	0.4418033597435762	0.10794807195627307	pVbAc
extracteur	extraire	extraction	0.35143472838656453	0.36608912155207746	0.4766246890927048	pAgAc
extrapolateur	extrapoler	extrapolation	0.16818151595537828	0.6332837769641061	0.0558586325513563	pVbAc
fabricateur	fabriquer	fabrication	0.25088350006535515	0.5888644153755112	0.035857630744396705	pVbAc
fabulateur	fabuler	fabulation	0.20738221769344342	0.2739461597525795	0.33441678718823253	pAgAc
fabuleuse	fabuler	fabulation	0.25887121597660856	0.2739461597525795	0.210344429908857	pVbAc
facilitateur	faciliter	facilitation	0.3659638292144663	0.5743244494131161	0.5101532023044375	pVbAc
façonneur	façonner	façonnement	0.3043129344204496	0.39655216972189405	0.2649553893734733	pVbAc
façonneur	façonner	façon	0.3043129344204496	0.047456396911545025	0.08862576684290409	pAgVb
façonneur	façonner	façonnage	0.3043129344204496	0.3959704711421329	0.3962201271993046	pAgAc
facteur	faire	facture	0.04385245512820857	0.07258555595095553	0.2194454922932609	pAgAc
faiseur	faire	facture	0.2584504378203997	0.07258555595095553	0.08197714275046306	pAgVb
faiseuse	faire	facture	0.14301498371610033	0.07258555595095553	0.023261561230418656	pAgVb
falsificateur	falsifier	falsification	0.3697144113639013	0.7433095371490986	0.4815498474072021	pVbAc
faneur	faner	fanaison	0.2762630484323756	0.06128088071237566	0.12757616427893595	pAgVb
faneur	faner	fanage	0.2762630484323756	0.16405338515413928	0.5531344120829425	pAgAc
faneur	faner	fenaison	0.2762630484323756	0.35870331191919974	0.5896018137685568	pAgAc
fascinateur	fasciner	fascinage	0.15077327460556536	0.13229368464906735	0.04661016270152397	pAgVb
fascinateur	fasciner	fascination	0.15077327460556536	0.43281991490879046	0.050159187482400176	pVbAc
faucardeur	faucarder	faucardage	0.192359391327499	0.259006530354536	0.1416703854594525	pVbAc
faucheur	faucher	fauchaison	0.40482961441594906	0.1231342462464755	0.1870853827324889	pAgVb
faucheur	faucher	fauchage	0.40482961441594906	0.44042243063361697	0.42322885272817035	pVbAc
faucheur	faucher	fauchée	0.40482961441594906	0.16548251029206318	0.021310087698054335	pAgVb
faucheur	faucher	fauche	0.40482961441594906	0.3732473865024566	0.2488657108878635	pAgVb
faucheuse	faucher	fauchée	0.23504745991965012	0.16548251029206318	0.0609828074761867	pAgVb
